G_Na,Rs,Cm
1.6308629081699422,0.002586329373507172,117.87808873153041
0.38917877592213074,0.0041758552349388245,134.67343866038044
0.6629194615196737,0.0032844060072461153,92.90032353426365
3.4893044138908498,0.003479200603115437,94.76772658571221
0.2452634092081519,0.003886991785787622,124.29792184726868
0.4060993125143667,0.004686021134407513,65.47726653449136
1.4523556945286433,0.004188287509420265,101.50424040152856
0.3479357531026069,0.002895794866315698,118.95448860206163
3.8988299052803033,0.0044162080406433355,113.12352682622404
4.877093327272677,0.004983828305480359,148.83521434854097
0.3814004899578764,0.00264251090616575,142.00479605464943
4.6864895932828,0.004422080990223352,54.08264966371962
2.0266394805449672,0.0024244805823121552,73.01985950678443
2.239345877274764,0.0022105997838098375,134.59762920554823
0.43031523072443206,0.002242830928929734,77.66072033561255
4.3403442264394645,0.0031122929857069744,99.78874713690843
0.21372989323891733,0.0029726682162480177,136.59669039261834
0.3719289980011927,0.00307806196190428,116.75254004314391
4.133450689633626,0.002578274411096178,137.65725092960236
1.161100547336101,0.0044616507001815214,87.0365931289073
0.93569947595254,0.00354331829843976,93.3425762491882
2.593474331386036,0.0030022937648641074,118.05017274692192
3.463397107031892,0.003367441766932252,97.23658354826219
3.6462046321364814,0.0035215357329964813,86.04929358467362
1.5690841827156086,0.0020124923312811196,74.7163440988067
0.6408519341801341,0.004219874633562725,73.37432135890244
3.350916729955062,0.00260332353307163,139.53360803761535
1.8494595817346495,0.004012931902763875,67.07506418529645
0.7679630067382741,0.004702334701918716,68.9097694787064
0.3602937561721928,0.004578371291948759,72.59719667451517
0.21913998020731235,0.0042406651516190465,143.22298197090274
0.30389487410517096,0.00270909101643762,112.63737451327708
3.709377619221157,0.004760928720575218,76.77682685565013
1.061058621065927,0.0028030269282538892,68.37423472788483
2.685533283067819,0.0048769871443696345,70.14933673780916
0.24839664245402865,0.003993045434878719,121.67248115318134
3.1683573522902786,0.0020654029523777084,53.26195755072246
0.3738237649481466,0.0037975322056071755,63.50634204889168
0.8066855299403111,0.0034176329493070647,57.87277163045271
3.9810509521745003,0.004452897511712431,67.94232405030401
0.2227321705158408,0.003604031122788387,110.77149959550454
2.833433259675891,0.003351783458829586,78.94315175411582
1.2896393175607084,0.0033234200398534245,105.21605613100371
1.3955134114090313,0.004529129785718074,108.14614165834377
1.0192927396340086,0.0034585923992614094,137.27875167558602
0.47925943134701454,0.0027468937924745944,84.64688596089098
2.7740647402659024,0.0029538480048780643,90.88745841109633
2.913706867799829,0.003669722070872886,83.72197971091751
0.25380246226835634,0.004491352456773137,107.05602375332731
0.5706229336880173,0.0028202209983660682,106.28678048449953
2.0801857363185143,0.0029049729454218285,64.17840818275425
2.4405949063420196,0.004737037200554553,126.22720966024342
1.0366820627353097,0.002418177588377131,89.27663037351232
0.23213584750345323,0.004806317841519038,129.39495583562223
1.7285009459865328,0.0030454462703852284,92.13407488083192
0.4178897736058746,0.003147149870533408,62.01408519589436
0.34194577000578086,0.0036250540868562405,115.76794219239301
0.5244309815155709,0.004790277061206466,107.69229614162543
1.895854365834011,0.0025332945001505045,85.98456172208165
0.743822094287108,0.003385403219688351,104.20836703360914
0.27905185292620405,0.003160111502028662,58.237620451827226
4.994268552181984,0.0049151988251486586,95.33727507435164
1.5144153658812107,0.003267787303701977,144.90234050001956
3.3109383085537027,0.002927924046209091,131.61583595715118
1.365944739390146,0.003875995136453007,109.84239598514822
2.155556210806893,0.0027343334533898095,122.81450581100249
0.2593470692640149,0.003030805268856582,140.4240085938282
0.4961110240483407,0.0039267746749942455,119.90328904269947
0.4671127342978491,0.0026800433658722526,98.44597781344903
3.0580997016720763,0.003259086738214025,111.80115319152462
0.28427213269266244,0.003703515530766346,71.17234901887856
1.3333192889025647,0.0028762142780173723,143.49759685911687
2.171503704086104,0.0041166536952182125,109.10728283837179
1.8076308422713598,0.0037689223708413213,133.6846138525834
0.4015021954648701,0.0021265346781425567,75.64470053429531
1.1947746042707428,0.004977276928095169,52.50114203049026
0.5922605474186505,0.0020830250118127874,105.72508203666015
0.2669988758318993,0.004141945370903007,149.70998231275388
0.29002710340097254,0.0039060345988268796,54.97410659343283
1.4348273474786615,0.004548015493194297,102.91208686595604
0.3155699624467683,0.004360280362308611,103.56252821093594
0.3114293563071843,0.004593486716632843,122.46500640890173
0.3290582406327744,0.004949321364188574,89.54232569473719
0.6942201177462696,0.0038498688536487266,80.47190537720932
0.20141775826880115,0.004837016407803628,66.5192155511202
0.9001057905298987,0.0021161527536238105,98.97600424115944
0.5417595126139452,0.0023283499790001843,147.52011142362306
3.8530385959120617,0.002478779853214197,132.29218696501545
1.2140340401104852,0.0023992822648896553,131.00828566176182
1.7081881290707353,0.0037527491153769707,59.383223250532765
1.9080602381585166,0.003947607797910812,114.16419077075548
0.8772306587284529,0.0023750552655475957,102.20551838457581
1.7674324572505207,0.002035928756156078,125.78067846483208
0.7362011384864268,0.0025409634524814007,120.00514814956522
4.302192326838432,0.0032097174854884168,69.95863200856282
2.5029760269556496,0.0021797337353753853,126.84838900888471
0.21093388143625233,0.003306885294652202,81.91972789090141
0.9964947553434934,0.004665780920964633,83.32097548754972
1.3125850389842946,0.004314451586837214,85.25275700268033
0.5088224231407409,0.004924762738998032,96.11363965080989
2.653737275257239,0.0027818713422646376,79.44881359976374
0.4470401600578383,0.004056811076136174,62.75317549428748
0.5493448099883335,0.002158840093519449,145.98973672623526
0.5282046876680583,0.004603200150621316,115.18555117318469
0.6697835214095016,0.0031846372100867966,116.45698362462848
1.599760224937258,0.0038189849066223294,123.5067341945061
2.956152924508071,0.003655963046090728,51.92941861097787
1.6659527359290613,0.004332580205315047,56.0458394582955
1.1807520174661372,0.003680175626292108,127.35711998614774
0.48423396942957553,0.003577732811389495,146.39035011480456
0.6026848667133129,0.003977706408928015,74.07077863853003
0.43482670896230197,0.004091063633645249,141.50873941865513
0.8598354584000615,0.004510131557849898,129.25461725113126
4.0695097391788355,0.004642322654087837,138.66224214652703
0.2756888123033849,0.0032307981505303503,97.77854124038737
0.7194788983863886,0.004625196800856402,144.147997358442
0.7845419316944288,0.00489822464438118,60.17200429044598
2.527294854207738,0.004079345510824089,78.37873947140386
1.4734863899796964,0.0028583508875398103,128.49788642293433
4.550245611562021,0.002235575163296773,110.37319701122382
2.033641224787181,0.0021905346223271335,125.0857513417928
0.32717664148368586,0.004350129243619723,100.27916519558836
2.3251665938240635,0.004139303324275749,82.20755791546983
0.964900815203888,0.004228756291972466,94.10536660870628
0.8885677826553928,0.0029954650668232398,51.084482156876234
0.8361020818049846,0.003593222421919089,113.37130531611595
0.6333738954804071,0.0023048284048314003,148.20908171928386
0.20806497132479343,0.002514530407153889,133.2550215624916
4.712781331469229,0.0030893953004775404,140.69846631966482
0.24246000482055025,0.0020441242049721205,55.894440254926856
1.9854863194288817,0.00348767819619671,57.145906378737166
0.23319706755278558,0.004296247229246872,130.47917040883283
0.35145756668953626,0.0024584529094394863,138.86875574521986
0.5839322696632188,0.0024993528399656724,101.29341875282256
0.6198456192172368,0.00484977856489663,71.81419984135513
1.0850710874467198,0.002773644107549382,60.99895596470155
1.0929657029462088,0.0038268291637590353,147.11681097194625
2.267213158530458,0.003503490544392914,88.47368559102556
0.8119016927369747,0.0022771786934597,76.39733871622872
4.449607035933318,0.004024391116153865,87.34126666407332
1.129351359049928,0.0026744075312220192,135.8721100952419
0.7085209581811236,0.004271644913528456,53.548479089601365
3.250665321576851,0.0022978300603510634,61.862606718793394
3.0475774225932533,0.002353344965348648,121.16605136415993
0.4540446934952919,0.003735474677029607,91.56157614663204
1.2562975512096983,0.004380180949717736,90.29293357397289
2.406441998233942,0.0034355080821749356,50.15623780267799
0.9534432144779724,0.0031293634543544616,58.68393814584993
0.2995545062716885,0.0047484251000006125,65.00847364080666
3.611888796392752,0.00263101928118437,81.13462406675495
